timestamp,approach_edge,true_queue_length_m,true_queue_beyond_camera
915,1i,176.24,True
920,1i,180.24,True
925,1i,177.64,True
930,1i,167.19,True
935,1i,168.81,True
940,1i,175.29,True
945,1i,175.24,True
950,1i,175.24,True
955,1i,182.44,True
960,1i,182.24,True
965,1i,182.24,True
970,1i,182.24,True
975,1i,182.24,True
980,1i,182.24,True
985,1i,189.24,True
990,1i,203.28,True
995,1i,203.28,True
1000,1i,203.28,True
1005,1i,203.28,True
1010,1i,207.27,True
1015,1i,205.93,True
1020,1i,148.1,False
1025,1i,165.9,True
1030,1i,190.91,True
1035,1i,194.6,True
1040,1i,194.57,True
1045,1i,201.58,True
1050,1i,201.57,True
1055,1i,201.57,True
1060,1i,201.57,True
1065,1i,205.57,True
1070,1i,205.57,True
1075,1i,205.57,True
1080,1i,205.57,True
1085,1i,205.57,True
1090,1i,209.57,True
1095,1i,209.57,True
1100,1i,223.62,True
1105,1i,223.56,True
1110,1i,221.83,True
1115,1i,168.33,True
1120,1i,174.89,True
1125,1i,189.44,True
1130,1i,207.02,True
1135,1i,206.9,True
1140,1i,219.62,True
1145,1i,219.61,True
1150,1i,219.61,True
1155,1i,232.33,True
1160,1i,232.33,True
1165,1i,232.33,True
1170,1i,239.34,True
1175,1i,239.33,True
1180,1i,239.33,True
1185,1i,239.33,True
1190,1i,243.33,True
1195,1i,243.32,True
1200,1i,242.62,True
1205,1i,233.42,True
1210,1i,205.68,True
1215,1i,233.75,True
1220,1i,232.44,True
1225,1i,245.06,True
1230,1i,245.04,True
1235,1i,245.04,True
1240,1i,252.04,True
1245,1i,252.04,True
1250,1i,252.04,True
1255,1i,252.04,True
1260,1i,256.04,True
1265,1i,256.04,True
1270,1i,256.04,True
1275,1i,256.04,True
1280,1i,260.04,True
1285,1i,260.04,True
1290,1i,259.94,True
1295,1i,266.03,True
1300,1i,248.48,True
1305,1i,257.33,True
1310,1i,256.23,True
1315,1i,260.11,True
1320,1i,260.04,True
1325,1i,260.04,True
1330,1i,264.05,True
1335,1i,264.04,True
1340,1i,264.04,True
1345,1i,264.04,True
1350,1i,268.04,True
1355,1i,268.04,True
1360,1i,268.04,True
1365,1i,268.04,True
1370,1i,268.04,True
1375,1i,272.05,True
1380,1i,272.04,True
1385,1i,285.96,True
1390,1i,284.75,True
1395,1i,281.97,True
1400,1i,251.45,True
1405,1i,258.31,True
1410,1i,276.18,True
1415,1i,276.06,True
1420,1i,280.05,True
1425,1i,280.05,True
1430,1i,280.05,True
1435,1i,280.05,True
1440,1i,280.05,True
1445,1i,284.06,True
1450,1i,284.05,True
1455,1i,298.11,True
1460,1i,298.09,True
1465,1i,298.09,True
1470,1i,298.09,True
1475,1i,305.09,True
1480,1i,305.0,True
1485,1i,303.6,True
1490,1i,277.04,True
1495,1i,301.24,True
1500,1i,297.58,True
1505,1i,297.15,True
1510,1i,304.09,True
1515,1i,304.09,True
1520,1i,304.09,True
1525,1i,304.09,True
1530,1i,308.09,True
1535,1i,308.09,True
1540,1i,308.09,True
1545,1i,312.09,True
1550,1i,312.09,True
1555,1i,312.09,True
1560,1i,312.09,True
1565,1i,293.06,True
1570,1i,307.87,True
1575,1i,297.99,True
1580,1i,241.63,True
1585,1i,248.96,True
1590,1i,285.78,True
1595,1i,297.35,True
1600,1i,301.13,True
1605,1i,301.09,True
1610,1i,301.09,True
1615,1i,301.09,True
1620,1i,305.09,True
1625,1i,305.09,True
1630,1i,305.09,True
1635,1i,309.1,True
1640,1i,309.09,True
1645,1i,309.09,True
1650,1i,309.09,True
1655,1i,316.09,True
1660,1i,316.09,True
1665,1i,316.08,True
1670,1i,322.97,True
1675,1i,322.25,True
1680,1i,321.06,True
1685,1i,320.4,True
1690,1i,327.18,True
1695,1i,327.09,True
1700,1i,327.09,True
1705,1i,334.12,True
1710,1i,334.09,True
1715,1i,334.09,True
1720,1i,334.09,True
1725,1i,341.13,True
1730,1i,341.09,True
1735,1i,341.09,True
1740,1i,341.09,True
1745,1i,348.1,True
1750,1i,346.33,True
1755,1i,333.01,True
1760,1i,343.47,True
1765,1i,341.34,True
1770,1i,337.38,True
1775,1i,327.87,True
1780,1i,337.22,True
1785,1i,336.14,True
1790,1i,336.09,True
1795,1i,340.16,True
1800,1i,340.09,True
1805,1i,340.09,True
1810,1i,340.09,True
1815,1i,347.1,True
1820,1i,347.09,True
1825,1i,347.09,True
1830,1i,347.09,True
1835,1i,354.09,True
1840,1i,354.09,True
1845,1i,354.09,True
1850,1i,361.04,True
1855,1i,360.1,True
1860,1i,357.31,True
1865,1i,355.13,True
1870,1i,358.56,True
1875,1i,358.19,True
1880,1i,358.11,True
1885,1i,362.1,True
1890,1i,362.1,True
1895,1i,362.1,True
1900,1i,362.1,True
1905,1i,366.1,True
1910,1i,366.1,True
1915,1i,366.1,True
1920,1i,366.1,True
1925,1i,373.1,True
1930,1i,373.1,True
1935,1i,373.1,True
1940,1i,377.1,True
1945,1i,376.96,True
1950,1i,376.39,True
1955,1i,368.64,True
1960,1i,365.0,True
1965,1i,360.2,True
1970,1i,367.56,True
1975,1i,374.16,True
1980,1i,374.07,True
1985,1i,374.06,True
1990,1i,374.06,True
1995,1i,378.06,True
2000,1i,378.06,True
2005,1i,378.06,True
2010,1i,382.1,True
2015,1i,382.06,True
2020,1i,382.06,True
2025,1i,360.6,True
2030,1i,347.1,True
2035,1i,361.82,True
2040,1i,369.3,True
2045,1i,366.64,True
2050,1i,377.53,True
2055,1i,351.91,True
2060,1i,369.39,True
2065,1i,376.23,True
2070,1i,376.1,True
2075,1i,376.1,True
2080,1i,376.1,True
2085,1i,380.1,True
2090,1i,380.1,True
2095,1i,380.1,True
2100,1i,384.1,True
2105,1i,384.1,True
2110,1i,384.1,True
2115,1i,384.1,True
2120,1i,388.1,True
2125,1i,388.09,True
2130,1i,387.98,True
2135,1i,387.45,True
2140,1i,390.46,True
2145,1i,388.59,True
2150,1i,387.8,True
2155,1i,400.27,True
2160,1i,400.17,True
2165,1i,400.16,True
2170,1i,400.16,True
2175,1i,404.16,True
2180,1i,404.16,True
2185,1i,404.16,True
2190,1i,416.88,True
2195,1i,416.87,True
2200,1i,416.87,True
2205,1i,416.87,True
2210,1i,420.87,True
2215,1i,420.87,True
2220,1i,420.86,True
2225,1i,424.69,True
2230,1i,423.72,True
2235,1i,420.94,True
2240,1i,407.04,True
2245,1i,421.61,True
2250,1i,419.75,True
2255,1i,419.55,True
2260,1i,423.59,True
2265,1i,423.53,True
2270,1i,423.53,True
2275,1i,423.53,True
2280,1i,430.58,True
2285,1i,430.53,True
2290,1i,430.53,True
2295,1i,444.58,True
2300,1i,444.57,True
2305,1i,444.57,True
2310,1i,444.57,True
2315,1i,451.57,True
2320,1i,451.51,True
2325,1i,450.9,True
2330,1i,456.45,True
2335,1i,453.37,True
2340,1i,451.16,True
2345,1i,450.26,True
2350,1i,457.17,True
2355,1i,457.15,True
2360,1i,457.15,True
2365,1i,461.16,True
2370,1i,461.15,True
2375,1i,461.15,True
2380,1i,461.15,True
2385,1i,473.86,True
2390,1i,473.86,True
2395,1i,473.86,True
2400,1i,477.87,True
2405,1i,477.86,True
2410,1i,477.83,True
2415,1i,477.65,True
2420,1i,476.42,True
2425,1i,481.39,True
2430,1i,476.64,True
2435,1i,477.63,True
2440,1i,475.82,True
2445,1i,475.41,True
2450,1i,475.26,True
2455,1i,475.25,True
2460,1i,475.25,True
2465,1i,475.25,True
2470,1i,436.53,True
2475,1i,456.05,True
2480,1i,480.75,True
2485,1i,377.37,True
2490,1i,474.99,True
2495,1i,439.12,True
2500,1i,436.52,True
2505,1i,457.73,True
2510,1i,433.58,True
2515,1i,429.21,True
2520,1i,451.04,True
2525,1i,450.37,True
2530,1i,463.0,True
2535,1i,462.99,True
2540,1i,462.99,True
2545,1i,466.99,True
2550,1i,466.99,True
2555,1i,466.99,True
2560,1i,479.74,True
2565,1i,479.7,True
2570,1i,479.7,True
2575,1i,479.7,True
2580,1i,479.7,True
2585,1i,479.7,True
2590,1i,479.66,True
2595,1i,479.12,True
2600,1i,478.09,True
2605,1i,476.98,True
2610,1i,476.29,True
2615,1i,482.93,True
2620,1i,482.79,True
2625,1i,482.71,True
2630,1i,482.7,True
2635,1i,482.7,True
2640,1i,482.7,True
2645,1i,482.7,True
2650,1i,482.7,True
2655,1i,482.7,True
2660,1i,482.7,True
2665,1i,482.7,True
2670,1i,482.7,True
2675,1i,482.69,True
2680,1i,482.56,True
2685,1i,481.95,True
2690,1i,480.66,True
2695,1i,478.74,True
2700,1i,477.52,True
2705,1i,476.9,True
2710,1i,476.7,True
2715,1i,476.67,True
2720,1i,476.66,True
2725,1i,476.66,True
2730,1i,476.66,True
2735,1i,476.66,True
2740,1i,476.66,True
2745,1i,476.66,True
2750,1i,476.66,True
2755,1i,476.66,True
2760,1i,476.66,True
2765,1i,476.65,True
2770,1i,476.43,True
2775,1i,479.87,True
2780,1i,478.98,True
2785,1i,477.48,True
2790,1i,476.64,True
2795,1i,476.32,True
2800,1i,476.25,True
2805,1i,476.24,True
2810,1i,476.24,True
2815,1i,476.24,True
2820,1i,426.45,True
2825,1i,362.03,True
2830,1i,409.98,True
2835,1i,390.25,True
2840,1i,439.26,True
2845,1i,469.84,True
2850,1i,470.62,True
2855,1i,460.95,True
2860,1i,467.82,True
2865,1i,466.14,True
2870,1i,423.96,True
2875,1i,441.05,True
2880,1i,479.14,True
2885,1i,477.67,True
2890,1i,477.44,True
2895,1i,477.37,True
2900,1i,477.37,True
2905,1i,477.37,True
2910,1i,477.37,True
2915,1i,477.37,True
2920,1i,477.37,True
2925,1i,477.37,True
2930,1i,477.37,True
2935,1i,477.37,True
2940,1i,477.37,True
2945,1i,477.37,True
2950,1i,477.37,True
2955,1i,477.37,True
2960,1i,477.37,True
2965,1i,477.37,True
2970,1i,477.37,True
2975,1i,477.37,True
2980,1i,477.36,True
2985,1i,477.16,True
2990,1i,476.72,True
2995,1i,476.23,True
3000,1i,475.99,True
3005,1i,475.94,True
3010,1i,475.93,True
3015,1i,475.93,True
3020,1i,475.93,True
3025,1i,475.93,True
3030,1i,475.93,True
3035,1i,475.93,True
3040,1i,475.85,True
3045,1i,475.39,True
3050,1i,473.84,True
3055,1i,479.72,True
3060,1i,478.79,True
3065,1i,478.16,True
3070,1i,476.85,True
3075,1i,482.95,True
3080,1i,482.17,True
3085,1i,481.9,True
3090,1i,481.86,True
3095,1i,481.85,True
3100,1i,481.85,True
3105,1i,481.85,True
3110,1i,481.85,True
3115,1i,481.85,True
3120,1i,481.85,True
3125,1i,481.85,True
3130,1i,481.81,True
3135,1i,481.29,True
3140,1i,478.9,True
3145,1i,476.52,True
3150,1i,479.25,True
3155,1i,478.81,True
3160,1i,478.67,True
3165,1i,478.66,True
3170,1i,478.66,True
3175,1i,478.66,True
3180,1i,478.66,True
3185,1i,478.66,True
3190,1i,478.66,True
3195,1i,478.66,True
3200,1i,478.66,True
3205,1i,478.66,True
3210,1i,478.66,True
3215,1i,478.62,True
3220,1i,478.39,True
3225,1i,476.17,True
3230,1i,480.76,True
3235,1i,479.14,True
3240,1i,482.15,True
3245,1i,481.77,True
3250,1i,481.68,True
3255,1i,481.66,True
3260,1i,481.66,True
3265,1i,481.66,True
3270,1i,481.66,True
3275,1i,481.66,True
3280,1i,481.66,True
3285,1i,481.66,True
3290,1i,481.66,True
3295,1i,482.47,True
3300,1i,473.66,True
3305,1i,462.55,True
3310,1i,477.23,True
3315,1i,475.12,True
3320,1i,404.25,True
3325,1i,400.27,True
3330,1i,482.24,True
3335,1i,461.95,True
3340,1i,478.12,True
3345,1i,477.68,True
3350,1i,477.66,True
3355,1i,477.66,True
3360,1i,477.66,True
3365,1i,477.66,True
3370,1i,477.66,True
3375,1i,477.66,True
3380,1i,477.66,True
3385,1i,477.66,True
3390,1i,477.66,True
3395,1i,477.59,True
3400,1i,476.83,True
3405,1i,482.32,True
3410,1i,479.79,True
3415,1i,481.18,True
3420,1i,478.52,True
3425,1i,477.81,True
3430,1i,477.66,True
3435,1i,477.63,True
3440,1i,477.63,True
3445,1i,477.63,True
3450,1i,477.63,True
3455,1i,477.63,True
3460,1i,477.63,True
3465,1i,477.63,True
3470,1i,477.63,True
3475,1i,477.63,True
3480,1i,477.62,True
3485,1i,477.6,True
3490,1i,477.14,True
3495,1i,475.75,True
3500,1i,466.37,True
3505,1i,473.36,True
3510,1i,471.13,True
3515,1i,470.69,True
3520,1i,470.66,True
3525,1i,470.66,True
3530,1i,470.66,True
3535,1i,470.66,True
3540,1i,470.66,True
3545,1i,470.66,True
3550,1i,470.66,True
3555,1i,470.66,True
3560,1i,470.66,True
3565,1i,470.66,True
3570,1i,470.66,True
3575,1i,470.56,True
3580,1i,482.32,True
3585,1i,480.53,True
3590,1i,482.81,True
3595,1i,478.25,True
3600,1i,475.74,True
0,2i,0.0,False
5,2i,0.0,False
10,2i,0.0,False
15,2i,0.0,False
20,2i,0.0,False
25,2i,0.0,False
30,2i,1.0,False
35,2i,1.0,False
40,2i,1.0,False
45,2i,8.01,False
50,2i,8.0,False
55,2i,8.0,False
60,2i,8.0,False
65,2i,8.0,False
70,2i,8.0,False
75,2i,12.0,False
80,2i,26.05,False
85,2i,0.0,False
90,2i,15.04,False
95,2i,15.04,False
100,2i,19.06,False
105,2i,19.04,False
110,2i,19.04,False
115,2i,26.05,False
120,2i,26.04,False
125,2i,26.04,False
130,2i,26.04,False
135,2i,30.05,False
140,2i,30.05,False
145,2i,30.05,False
150,2i,30.05,False
155,2i,37.05,False
160,2i,37.05,False
165,2i,37.05,False
170,2i,37.05,False
175,2i,1.0,False
180,2i,12.01,False
185,2i,27.1,False
190,2i,39.72,False
195,2i,39.72,False
200,2i,39.72,False
205,2i,43.72,False
210,2i,43.72,False
215,2i,43.72,False
220,2i,43.72,False
225,2i,47.72,False
230,2i,47.72,False
235,2i,47.72,False
240,2i,51.8,False
245,2i,51.72,False
250,2i,51.72,False
255,2i,51.72,False
260,2i,55.72,False
265,2i,55.72,False
270,2i,8.04,False
275,2i,28.82,False
280,2i,44.88,False
285,2i,44.72,False
290,2i,44.72,False
295,2i,51.76,False
300,2i,51.72,False
305,2i,51.72,False
310,2i,51.72,False
315,2i,51.72,False
320,2i,51.72,False
325,2i,55.72,False
330,2i,69.78,False
335,2i,69.76,False
340,2i,69.76,False
345,2i,69.76,False
350,2i,76.76,False
355,2i,76.76,False
360,2i,76.74,False
365,2i,33.46,False
370,2i,58.31,False
375,2i,69.13,False
380,2i,68.98,False
385,2i,72.98,False
390,2i,72.98,False
395,2i,72.98,False
400,2i,72.98,False
405,2i,76.98,False
410,2i,76.98,False
415,2i,76.98,False
420,2i,83.98,False
425,2i,83.98,False
430,2i,83.98,False
435,2i,83.98,False
440,2i,87.98,False
445,2i,87.98,False
450,2i,87.98,False
455,2i,87.66,False
460,2i,45.28,False
465,2i,57.21,False
470,2i,68.09,False
475,2i,86.11,False
480,2i,86.1,False
485,2i,86.1,False
490,2i,86.1,False
495,2i,86.1,False
500,2i,93.12,False
505,2i,93.1,False
510,2i,107.14,False
515,2i,107.14,False
520,2i,107.14,False
525,2i,107.14,False
530,2i,107.14,False
535,2i,114.14,False
540,2i,114.14,False
545,2i,114.11,False
550,2i,111.62,False
555,2i,74.22,False
560,2i,116.67,False
565,2i,130.25,False
570,2i,130.22,False
575,2i,130.22,False
580,2i,130.22,False
585,2i,137.25,False
590,2i,137.22,False
595,2i,137.22,False
600,2i,137.22,False
605,2i,137.22,False
610,2i,149.93,False
615,2i,149.93,False
620,2i,163.97,True
625,2i,163.97,True
630,2i,163.97,True
635,2i,163.97,True
640,2i,176.51,True
645,2i,159.2,True
650,2i,139.18,False
655,2i,179.92,True
660,2i,179.72,True
665,2i,179.72,True
670,2i,183.73,True
675,2i,183.72,True
680,2i,183.72,True
685,2i,190.73,True
690,2i,190.72,True
695,2i,190.72,True
700,2i,190.72,True
705,2i,197.72,True
710,2i,197.72,True
715,2i,197.72,True
720,2i,197.72,True
725,2i,204.72,True
730,2i,204.72,True
735,2i,204.26,True
740,2i,209.44,True
745,2i,170.2,True
750,2i,191.32,True
755,2i,197.74,True
760,2i,197.69,True
765,2i,201.85,True
770,2i,201.69,True
775,2i,215.74,True
780,2i,215.73,True
785,2i,215.73,True
790,2i,215.73,True
795,2i,219.73,True
800,2i,219.73,True
805,2i,219.73,True
810,2i,219.73,True
815,2i,219.73,True
820,2i,223.73,True
825,2i,223.73,True
830,2i,237.5,True
835,2i,234.98,True
840,2i,230.08,True
845,2i,225.05,True
850,2i,226.95,True
855,2i,226.77,True
860,2i,226.77,True
865,2i,233.77,True
870,2i,233.77,True
875,2i,233.77,True
880,2i,233.77,True
885,2i,233.77,True
890,2i,237.77,True
895,2i,237.77,True
900,2i,251.81,True
905,2i,251.81,True
910,2i,251.81,True
915,2i,251.81,True
920,2i,258.78,True
925,2i,257.97,True
930,2i,254.01,True
935,2i,241.06,True
940,2i,244.78,True
945,2i,247.9,True
950,2i,247.81,True
955,2i,254.81,True
960,2i,254.81,True
965,2i,254.81,True
970,2i,258.81,True
975,2i,258.81,True
980,2i,258.81,True
985,2i,258.81,True
990,2i,262.81,True
995,2i,262.81,True
1000,2i,262.81,True
1005,2i,262.81,True
1010,2i,269.81,True
1015,2i,269.55,True
1020,2i,267.91,True
1025,2i,263.1,True
1030,2i,242.23,True
1035,2i,256.61,True
1040,2i,255.82,True
1045,2i,259.78,True
1050,2i,259.77,True
1055,2i,259.77,True
1060,2i,263.81,True
1065,2i,263.78,True
1070,2i,263.78,True
1075,2i,263.78,True
1080,2i,267.78,True
1085,2i,267.78,True
1090,2i,267.78,True
1095,2i,267.78,True
1100,2i,271.78,True
1105,2i,271.78,True
1110,2i,271.5,True
1115,2i,274.56,True
1120,2i,220.71,True
1125,2i,239.87,True
1130,2i,251.4,True
1135,2i,254.88,True
1140,2i,254.74,True
1145,2i,258.74,True
1150,2i,272.84,True
1155,2i,272.78,True
1160,2i,272.78,True
1165,2i,272.78,True
1170,2i,272.78,True
1175,2i,279.85,True
1180,2i,279.78,True
1185,2i,293.83,True
1190,2i,293.82,True
1195,2i,293.82,True
1200,2i,293.79,True
1205,2i,292.98,True
1210,2i,274.72,True
1215,2i,222.09,True
1220,2i,238.31,True
1225,2i,273.18,True
1230,2i,290.89,True
1235,2i,290.82,True
1240,2i,290.82,True
1245,2i,290.82,True
1250,2i,294.82,True
1255,2i,294.82,True
1260,2i,308.86,True
1265,2i,308.86,True
1270,2i,308.86,True
1275,2i,312.89,True
1280,2i,312.86,True
1285,2i,312.86,True
1290,2i,312.86,True
1295,2i,319.85,True
1300,2i,319.56,True
1305,2i,317.3,True
1310,2i,231.13,True
1315,2i,256.13,True
1320,2i,300.26,True
1325,2i,303.11,True
1330,2i,306.86,True
1335,2i,306.82,True
1340,2i,306.82,True
1345,2i,306.82,True
1350,2i,306.82,True
1355,2i,310.83,True
1360,2i,310.83,True
1365,2i,324.87,True
1370,2i,324.87,True
1375,2i,324.87,True
1380,2i,324.87,True
1385,2i,331.87,True
1390,2i,331.85,True
1395,2i,331.04,True
1400,2i,341.65,True
1405,2i,248.22,True
1410,2i,272.99,True
1415,2i,299.49,True
1420,2i,325.65,True
1425,2i,324.86,True
1430,2i,324.83,True
1435,2i,328.84,True
1440,2i,328.83,True
1445,2i,328.83,True
1450,2i,328.83,True
1455,2i,332.83,True
1460,2i,332.83,True
1465,2i,332.83,True
1470,2i,332.83,True
1475,2i,336.83,True
1480,2i,332.89,True
1485,2i,311.31,True
1490,2i,325.65,True
1495,2i,234.87,True
1500,2i,254.25,True
1505,2i,300.39,True
1510,2i,318.05,True
1515,2i,316.19,True
1520,2i,316.08,True
1525,2i,316.08,True
1530,2i,320.08,True
1535,2i,320.08,True
1540,2i,320.08,True
1545,2i,327.09,True
1550,2i,327.08,True
1555,2i,327.08,True
1560,2i,327.08,True
1565,2i,327.08,True
1570,2i,331.08,True
1575,2i,331.05,True
1580,2i,344.81,True
1585,2i,343.14,True
1590,2i,341.01,True
1595,2i,338.86,True
1600,2i,338.16,True
1605,2i,345.13,True
1610,2i,345.12,True
1615,2i,357.83,True
1620,2i,357.83,True
1625,2i,357.83,True
1630,2i,357.83,True
1635,2i,361.84,True
1640,2i,361.83,True
1645,2i,361.83,True
1650,2i,361.83,True
1655,2i,374.55,True
1660,2i,374.55,True
1665,2i,374.54,True
1670,2i,387.2,True
1675,2i,386.39,True
1680,2i,383.33,True
1685,2i,322.78,True
1690,2i,359.24,True
1695,2i,374.94,True
1700,2i,373.52,True
1705,2i,377.28,True
1710,2i,377.26,True
1715,2i,377.26,True
1720,2i,377.26,True
1725,2i,381.26,True
1730,2i,381.26,True
1735,2i,381.26,True
1740,2i,385.26,True
1745,2i,385.26,True
1750,2i,385.26,True
1755,2i,385.26,True
1760,2i,389.25,True
1765,2i,389.03,True
1770,2i,387.72,True
1775,2i,374.27,True
1780,2i,385.54,True
1785,2i,382.98,True
1790,2i,382.41,True
1795,2i,395.01,True
1800,2i,394.97,True
1805,2i,394.97,True
1810,2i,394.97,True
1815,2i,401.97,True
1820,2i,401.97,True
1825,2i,401.97,True
1830,2i,414.68,True
1835,2i,414.68,True
1840,2i,414.68,True
1845,2i,414.68,True
1850,2i,421.68,True
1855,2i,421.67,True
1860,2i,421.45,True
1865,2i,424.48,True
1870,2i,421.63,True
1875,2i,412.58,True
1880,2i,413.05,True
1885,2i,416.26,True
1890,2i,415.73,True
1895,2i,415.65,True
1900,2i,428.36,True
1905,2i,428.35,True
1910,2i,428.35,True
1915,2i,428.35,True
1920,2i,432.36,True
1925,2i,432.36,True
1930,2i,432.36,True
1935,2i,432.36,True
1940,2i,439.36,True
1945,2i,439.36,True
1950,2i,439.34,True
1955,2i,453.26,True
1960,2i,452.24,True
1965,2i,450.05,True
1970,2i,451.79,True
1975,2i,450.12,True
1980,2i,449.5,True
1985,2i,449.41,True
1990,2i,456.4,True
1995,2i,456.4,True
2000,2i,456.4,True
2005,2i,460.45,True
2010,2i,460.4,True
2015,2i,460.4,True
2020,2i,460.4,True
2025,2i,464.41,True
2030,2i,464.4,True
2035,2i,464.4,True
2040,2i,471.4,True
2045,2i,471.38,True
2050,2i,471.14,True
2055,2i,469.97,True
2060,2i,466.9,True
2065,2i,435.57,True
2070,2i,457.66,True
2075,2i,464.08,True
2080,2i,476.61,True
2085,2i,476.56,True
2090,2i,476.56,True
2095,2i,480.56,True
2100,2i,480.56,True
2105,2i,480.56,True
2110,2i,480.56,True
2115,2i,480.56,True
2120,2i,480.56,True
2125,2i,480.56,True
2130,2i,480.56,True
2135,2i,480.55,True
2140,2i,480.44,True
2145,2i,479.36,True
2150,2i,476.92,True
2155,2i,477.91,True
2160,2i,473.68,True
2165,2i,478.7,True
2170,2i,477.2,True
2175,2i,477.09,True
2180,2i,477.07,True
2185,2i,477.07,True
2190,2i,477.07,True
2195,2i,477.07,True
2200,2i,477.07,True
2205,2i,477.07,True
2210,2i,477.07,True
2215,2i,477.07,True
2220,2i,477.07,True
2225,2i,477.07,True
2230,2i,476.92,True
2235,2i,475.96,True
2240,2i,473.72,True
2245,2i,470.09,True
2250,2i,465.39,True
2255,2i,470.75,True
2260,2i,483.0,True
2265,2i,482.78,True
2270,2i,482.75,True
2275,2i,482.74,True
2280,2i,482.74,True
2285,2i,482.74,True
2290,2i,482.74,True
2295,2i,482.74,True
2300,2i,482.74,True
2305,2i,482.74,True
2310,2i,482.74,True
2315,2i,482.74,True
2320,2i,482.54,True
2325,2i,481.29,True
2330,2i,478.91,True
2335,2i,419.07,True
2340,2i,482.76,True
2345,2i,478.13,True
2350,2i,476.01,True
2355,2i,475.76,True
2360,2i,475.74,True
